"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jul 04 08:35:00 GMT 2025","Fri Jul 04 08:35:00 GMT 2025","61","","api.PutTodoTest","","api.PutTodoTest","userCanNotUpdateTodoWithInvalidTypeFormat","userCanNotUpdateTodoWithInvalidTypeFormat()",""
"failed","Fri Jul 04 08:35:00 GMT 2025","Fri Jul 04 08:35:00 GMT 2025","16","","api.DeleteTodoTest","","api.DeleteTodoTest","userCanNotDeleteTodoWithMalformedId","userCanNotDeleteTodoWithMalformedId()",""
"passed","Fri Jul 04 08:35:03 GMT 2025","Fri Jul 04 08:35:03 GMT 2025","28","","api.PostTodoTest","","api.PostTodoTest","userCanBeInformedAboutTooLongText","userCanBeInformedAboutTooLongText()",""
"failed","Fri Jul 04 08:34:58 GMT 2025","Fri Jul 04 08:35:00 GMT 2025","2064","","api.PutTodoTest","","api.PutTodoTest","userCanNotUpdateTodoWithIncompleteBody","userCanNotUpdateTodoWithIncompleteBody()",""
"passed","Fri Jul 04 08:35:01 GMT 2025","Fri Jul 04 08:35:01 GMT 2025","75","","api.GetTodoTest","","api.GetTodoTest","userCanReadTodoWithLimitZero","userCanReadTodoWithLimitZero()",""
"passed","Fri Jul 04 08:35:01 GMT 2025","Fri Jul 04 08:35:01 GMT 2025","64","","api.DeleteTodoTest","","api.DeleteTodoTest","userCanNotDeleteTodoWithoutAuthorization","userCanNotDeleteTodoWithoutAuthorization()",""
"passed","Fri Jul 04 08:35:00 GMT 2025","Fri Jul 04 08:35:00 GMT 2025","20","","api.PutTodoTest","","api.PutTodoTest","userCanNotUpdateNonExistentTodo","userCanNotUpdateNonExistentTodo()",""
"passed","Fri Jul 04 08:35:03 GMT 2025","Fri Jul 04 08:35:03 GMT 2025","21","","api.PostTodoTest","","api.PostTodoTest","userCanCreateTodoWithEmptyText","userCanCreateTodoWithEmptyText()",""
"passed","Fri Jul 04 08:35:01 GMT 2025","Fri Jul 04 08:35:01 GMT 2025","48","","api.DeleteTodoTest","","api.DeleteTodoTest","userCanDeleteTodo","userCanDeleteTodo()",""
"passed","Fri Jul 04 08:35:00 GMT 2025","Fri Jul 04 08:35:00 GMT 2025","318","","api.PutTodoTest","","api.PutTodoTest","userCanUpdateTodoWithEmptyText","userCanUpdateTodoWithEmptyText()",""
"passed","Fri Jul 04 08:35:00 GMT 2025","Fri Jul 04 08:35:00 GMT 2025","93","","api.PutTodoTest","","api.PutTodoTest","userCanUpdateTodo","userCanUpdateTodo()",""
"passed","Fri Jul 04 08:35:03 GMT 2025","Fri Jul 04 08:35:03 GMT 2025","21","","api.GetTodoTest","","api.GetTodoTest","userCanReadTodo","userCanReadTodo()",""
"passed","Fri Jul 04 08:35:00 GMT 2025","Fri Jul 04 08:35:00 GMT 2025","73","","api.DeleteTodoTest","","api.DeleteTodoTest","userCanNotDeleteNonExistentTodo","userCanNotDeleteNonExistentTodo()",""
"passed","Fri Jul 04 08:35:03 GMT 2025","Fri Jul 04 08:35:03 GMT 2025","37","","api.PostTodoTest","","api.PostTodoTest","userCanBeInformedAboutMissedField","userCanBeInformedAboutMissedField()",""
"passed","Fri Jul 04 08:35:03 GMT 2025","Fri Jul 04 08:35:03 GMT 2025","25","","api.PostTodoTest","","api.PostTodoTest","userCanCreateValidTodo","userCanCreateValidTodo()",""
"passed","Fri Jul 04 08:35:03 GMT 2025","Fri Jul 04 08:35:04 GMT 2025","1416","","api.PostPerformanceTest","","api.PostPerformanceTest","userCanEstimatePerformanceForPOST","userCanEstimatePerformanceForPOST()",""
"passed","Fri Jul 04 08:35:03 GMT 2025","Fri Jul 04 08:35:03 GMT 2025","37","","api.PostTodoTest","","api.PostTodoTest","userCanBeInformedOnDuplicateId","userCanBeInformedOnDuplicateId()",""
"passed","Fri Jul 04 08:35:01 GMT 2025","Fri Jul 04 08:35:03 GMT 2025","1948","","api.GetTodoTest","","api.GetTodoTest","userCanReadTodoWithLargeLimit","userCanReadTodoWithLargeLimit()",""
"passed","Fri Jul 04 08:35:03 GMT 2025","Fri Jul 04 08:35:03 GMT 2025","54","","api.GetTodoTest","","api.GetTodoTest","userCanReadTodoWithQueryParams","userCanReadTodoWithQueryParams()",""
"passed","Fri Jul 04 08:35:00 GMT 2025","Fri Jul 04 08:35:01 GMT 2025","72","","api.DeleteTodoTest","","api.DeleteTodoTest","userCanNotDeleteTodoWithInvalidCredentials","userCanNotDeleteTodoWithInvalidCredentials()",""
"passed","Fri Jul 04 08:35:03 GMT 2025","Fri Jul 04 08:35:03 GMT 2025","22","","api.GetTodoTest","","api.GetTodoTest","userCanNotReadTodoWithNegativeLimit","userCanNotReadTodoWithNegativeLimit()",""
